dive_id,datetime_start,depth,state,sector,degree,temperature,seas
1,2023-09-17T16:49:41Z,15.5,Before,South,24,30.03333333333336,29.1801
1,2023-09-17T16:49:41Z,15.6,Before,South,24,30.05000000000003,29.1801
1,2023-09-17T16:49:41Z,15.7,Before,South,24,29.800000000000026,29.1801
1,2023-09-17T16:49:41Z,15.8,Before,South,24,29.350000000000023,29.1801
1,2023-09-17T16:49:41Z,15.9,Before,South,24,29.40000000000002,29.1801
1,2023-09-17T16:49:41Z,16,Before,South,24,29.475000000000023,29.1801
1,2023-09-17T16:49:41Z,16.1,Before,South,24,29.500000000000014,29.1801
1,2023-09-17T16:49:41Z,16.2,Before,South,24,29.130000000000006,29.1801
1,2023-09-17T16:49:41Z,16.3,Before,South,24,29.130000000000017,29.1801
1,2023-09-17T16:49:41Z,16.4,Before,South,24,28.78333333333336,29.1801
1,2023-09-17T16:49:41Z,16.5,Before,South,24,28.890000000000033,29.1801
1,2023-09-17T16:49:41Z,16.6,Before,South,24,28.975000000000033,29.1801
1,2023-09-17T16:49:41Z,16.7,Before,South,24,28.900000000000027,29.1801
1,2023-09-17T16:49:41Z,16.8,Before,South,24,29.00000000000003,29.1801
1,2023-09-17T16:49:41Z,16.9,Before,South,24,28.992857142857165,29.1801
1,2023-09-17T16:49:41Z,17,Before,South,24,28.791666666666696,29.1801
1,2023-09-17T16:49:41Z,17.1,Before,South,24,28.685294117647082,29.1801
1,2023-09-17T16:49:41Z,17.2,Before,South,24,28.79705882352944,29.1801
1,2023-09-17T16:49:41Z,17.3,Before,South,24,28.96666666666669,29.1801
1,2023-09-17T16:49:41Z,17.4,Before,South,24,28.972222222222243,29.1801
1,2023-09-17T16:49:41Z,17.5,Before,South,24,29.068181818181838,29.1801
1,2023-09-17T16:49:41Z,17.6,Before,South,24,28.90625000000002,29.1801
1,2023-09-17T16:49:41Z,17.7,Before,South,24,29.103846153846174,29.1801
1,2023-09-17T16:49:41Z,17.8,Before,South,24,29.120000000000022,29.1801
1,2023-09-17T16:49:41Z,17.9,Before,South,24,29.190000000000026,29.1801
1,2023-09-17T16:49:41Z,18,Before,South,24,29.160000000000018,29.1801
1,2023-09-17T16:49:41Z,18.1,Before,South,24,29.238461538461564,29.1801
1,2023-09-17T16:49:41Z,18.2,Before,South,24,29.22666666666669,29.1801
1,2023-09-17T16:49:41Z,18.3,Before,South,24,29.052702702702724,29.1801
1,2023-09-17T16:49:41Z,18.4,Before,South,24,29.146875000000023,29.1801
1,2023-09-17T16:49:41Z,18.5,Before,South,24,29.18611111111114,29.1801
1,2023-09-17T16:49:41Z,18.6,Before,South,24,28.96785714285717,29.1801
1,2023-09-17T16:49:41Z,18.7,Before,South,24,28.986363636363663,29.1801
1,2023-09-17T16:49:41Z,18.8,Before,South,24,28.950000000000024,29.1801
